"","EXPID","REFID","RYEAR","RTYPE","RJRNL","RAUTHOR","RTITLE","RPUBLISHER","RPUBDATE","RLANGUAGE","RCITATION","RYAK94","RNOTES"
"2647","HIML92301","02","1992",2,"AAJ","Niwa, Yukio",NA,NA,"1993",NA,"67:228-229 (1993)",NA,NA
"2648","NEMJ92301","01","1992",2,"AAJ","Hawley, Elizabeth",NA,NA,"1993",NA,"67:229 (1993)",NA,NA
"2649","KGUR92301","01","1992",2,"AAJ","Hawley, Elizabeth",NA,NA,"1993",NA,"67:229 (1993)",NA,NA
"2650","BHRI92301","01","1992",2,"AAJ","Hawley, Elizabeth",NA,NA,"1993",NA,"67:229 (1993)",NA,NA
"2651","ANN492101","01","1992",2,"AAJ","Trueman, Michael",NA,NA,"1993",NA,"67:229-230 (1993)",NA,NA
"2652","ANN492301","01","1992",2,"AAJ","Hawley, Elizabeth",NA,NA,"1993",NA,"67:230 (1993)",NA,NA
"2653","ANN492302","01","1992",2,"AAJ","Hawley, Elizabeth",NA,NA,"1993",NA,"67:230 (1993)",NA,NA
"2654","ANN492303","01","1992",2,"AAJ","Hawley, Elizabeth",NA,NA,"1993",NA,"67:230 (1993)",NA,NA
"2655","ANN492304","01","1992",2,"AAJ","Hawley, Elizabeth",NA,NA,"1993",NA,"67:230 (1993)",NA,NA
"2656","ANN192302","02","1992",2,"AAJ","Skarja, Tone",NA,NA,"1993",NA,"67:232-234 (1993)",NA,NA
"2657","TILI92301","01","1992",2,"AAJ","Novak, Jiri",NA,NA,"1993",NA,"67:234 (1993)",NA,NA
"2658","TILI92302","01","1992",2,"AAJ","Hawley, Elizabeth",NA,NA,"1993",NA,"67:234 (1993)",NA,NA
"2659","DHA192101","01","1992",2,"AAJ","Hawley, Elizabeth",NA,NA,"1993",NA,"67:234-235 (1993)",NA,NA
"2660","DHA192102","01","1992",2,"AAJ","Hawley, Elizabeth",NA,NA,"1993",NA,"67:235 (1993)",NA,NA
"2661","DHA192301","01","1992",2,"AAJ","Hawley, Elizabeth",NA,NA,"1993",NA,"67:235-236 (1993)",NA,NA
"2662","DHA192302","01","1992",2,"AAJ","Hawley, Elizabeth",NA,NA,"1993",NA,"67:235-236 (1993)",NA,NA
"2663","DHA192303","01","1992",2,"AAJ","Hawley, Elizabeth",NA,NA,"1993",NA,"67:235-236 (1993)",NA,NA
"2664","DHA192304","01","1992",2,"AAJ","Hawley, Elizabeth",NA,NA,"1993",NA,"67:235-236 (1993)",NA,NA
"2665","DHA192305","01","1992",2,"AAJ","Hawley, Elizabeth",NA,NA,"1993",NA,"67:235-236 (1993)",NA,NA
"2666","DHA292101","01","1992",2,"AAJ","Hawley, Elizabeth",NA,NA,"1993",NA,"67:236 (1993)",NA,NA
"2667","PUTH92301","02","1992",2,"AAJ","Hawley, Elizabeth",NA,NA,"1993",NA,"67:236 (1993)",NA,NA
"2668","SITA92301","01","1992",2,"AAJ","Laurent, Jean-Pierre",NA,NA,"1993",NA,"67:236 (1993)",NA,NA
"2669","TUKU92101","01","1992",2,"AAJ","Hawley, Elizabeth",NA,NA,"1993",NA,"67:236 (1993)",NA,NA
"2670","TUKU92301","01","1992",2,"AAJ","Hawley, Elizabeth",NA,NA,"1993",NA,"67:236 (1993)",NA,NA
"2671","TUKU92302","01","1992",2,"AAJ","Hawley, Elizabeth",NA,NA,"1993",NA,"67:236 (1993)",NA,NA
"2672","SAIP92101","02","1992",2,"AAJ","Evans, Chuck",NA,NA,"1993",NA,"67:238 (1993)",NA,NA
"2673","APIM92301","01","1992",2,"AAJ","Hawley, Elizabeth",NA,NA,"1993",NA,"67:238 (1993)",NA,NA
"2674","EVER92115","01","1992",2,"AAJ","Jordan, Rodrigo",NA,NA,"1993",NA,"67:282 (1993)",NA,NA
"2675","EVER92117","02","1992",2,"AAJ","Hupfauer, Sigi",NA,NA,"1993",NA,"67:282 (1993)",NA,NA
"2676","EVER92110","01","1992",2,"AAJ","Hawley, Elizabeth",NA,NA,"1993",NA,"67:285 (1993)",NA,NA
"2677","EVER92304","01","1992",2,"AAJ","Hawley, Elizabeth",NA,NA,"1993",NA,"67:286 (1993)",NA,NA
"2678","EVER92311","01","1992",2,"AAJ","Hawley, Elizabeth",NA,NA,"1993",NA,"67:286 (1993)",NA,NA
"2679","EVER92301","01","1992",2,"AAJ","Hawley, Elizabeth",NA,NA,"1993",NA,"67:286 (1993)",NA,NA
"2680","EVER92302","01","1992",2,"AAJ","Hawley, Elizabeth",NA,NA,"1993",NA,"67:286 (1993)",NA,NA
"2681","EVER92305","01","1992",2,"AAJ","Hawley, Elizabeth",NA,NA,"1993",NA,"67:286 (1993)",NA,NA
"2682","EVER92305","02","1992",2,"AAJ","Hansen, Douglas",NA,NA,"1993",NA,"67:286 (1993)",NA,NA
"2683","EVER91113","02","1991",2,"AAJ",NA,NA,NA,"1993",NA,"67:286 (1993)",NA,NA
"2684","CHOY92101","02","1992",2,"AAJ","Hawley, Elizabeth",NA,NA,"1993",NA,"67:288 (1993)",NA,NA
"2685","CHOY92103","01","1992",2,"AAJ","Hawley, Elizabeth",NA,NA,"1993",NA,"67:288 (1993)",NA,NA
"2686","CHOY92104","01","1992",2,"AAJ","Hawley, Elizabeth",NA,NA,"1993",NA,"67:288 (1993)",NA,NA
"2687","CHOY92106","01","1992",2,"AAJ","Hawley, Elizabeth",NA,NA,"1993",NA,"67:288 (1993)",NA,NA
"2688","CHOY92108","01","1992",2,"AAJ","Hawley, Elizabeth",NA,NA,"1993",NA,"67:288 (1993)",NA,NA
"2689","CHOY92308","01","1992",2,"AAJ","Hawley, Elizabeth",NA,NA,"1993",NA,"67:289 (1993)",NA,NA
"2690","CHOY92302","01","1992",2,"AAJ","Hawley, Elizabeth",NA,NA,"1993",NA,"67:289 (1993)",NA,NA
"2691","CHOY92306","01","1992",2,"AAJ","Hawley, Elizabeth",NA,NA,"1993",NA,"67:289 (1993)",NA,NA
"2692","CHOY92307","01","1992",2,"AAJ","Hawley, Elizabeth",NA,NA,"1993",NA,"67:289 (1993)",NA,NA
"2693","CHOY92304","01","1992",2,"AAJ","Hawley, Elizabeth",NA,NA,"1993",NA,"67:289 (1993)",NA,NA
"2694","CHOY92305","01","1992",2,"AAJ","Ariz, Gregorio",NA,NA,"1993",NA,"67:224-225 (1993)",NA,NA
"2695","CHOY92301","01","1992",2,"AAJ","Ariz, Gregorio",NA,NA,"1993",NA,"67:224-225 (1993)",NA,NA
"2696","HIML92301","03","1992",2,"JAC","Niwa, Yukio","First Ascent of Himlung Himal",NA,"1993","English","88:A26-27 (1993)",NA,"203"
"2697","AMAD92405","02","1992",2,"JAC","Aota, Hiroshi","Expedition in Winter to Ama Dablam",NA,"1993","Japanese","88:128-132 (1993)",NA,"205"
"2698","EVER92113","02","1992",2,"JAC","Ohmiya, Motomu","Qomolungma's Northeast Ridge",NA,"1993","English","88:A28-29 (1993)",NA,NA
"2699","KANG93101","01","1993",2,"HJ","Bodhane, P. & Sviridenko, V.","Indo-Ukraine Kangchenjunga Expedition, 1993",NA,"1993",NA,"50:172-174 (1992-1993)",NA,NA
"2700","EVER93113","01","1993",2,"HJ","Stelfox, Dawson","The Irish Everest Expedition, 1993",NA,"1993",NA,"50:174-177 (1992-1993)",NA,NA
"2701","NEMJ92301","02","1992",2,"HJ","Hudd, Peter","British Peri Himal Expedition, 1992",NA,"1993",NA,"50:177-184 (1992-1993)",NA,NA
"2702","KUSU91303","03","1991",2,"AJ","Renshaw, Dick","Kusum Kangguru",NA,"1993",NA,"97:22-26 (1992-1993)",NA,NA
"2703","DHA193101","01","1993",2,"AAJ","Allen, Rick","A Different Way on Dhaulagiri",NA,"1994",NA,"68:30-34 (1994)",NA,NA
"2704","PYRM93101","01","1993",2,"HJ","Ogata, Yoshio","Indo-Japanese Pathibara Expedition, 1993",NA,"1993",NA,"50:169-172 (1992-1993)",NA,NA
"2705","PYRM93101","02","1993",2,"AAJ","Ogata, Yoshio",NA,NA,"1994",NA,"68:201-203 (1994)",NA,NA
"2706","KANG93101","02","1993",2,"AAJ","Bodhane, Prajapati",NA,NA,"1994",NA,"68:203 (1994)",NA,NA
"2707","GIMM93301","01","1993",2,"AAJ","Yoshida, Ko",NA,NA,"1994",NA,"68:203-204 (1994)",NA,NA
"2708","KANG93301","01","1993",2,"AAJ","Loretan, Erhard",NA,NA,"1994",NA,"68:204 (1994)",NA,NA
"2709","JANE93301","01","1993",2,"AAJ","Hawley, Elizabeth",NA,NA,"1994",NA,"68:204 (1994)",NA,NA
"2710","MAKA93101","01","1993",2,"AAJ","Forno, Oreste",NA,NA,"1994",NA,"68:205 (1994)",NA,NA
"2711","MAKA93102","01","1993",2,"AAJ","Hawley, Elizabeth",NA,NA,"1994",NA,"68:205 (1994)",NA,NA
"2712","MAKA93302","01","1993",2,"AAJ","Hawley, Elizabeth",NA,NA,"1994",NA,"68:205-206 (1994)",NA,NA
"2713","MAKA93301","01","1993",2,"AAJ","Hawley, Elizabeth",NA,NA,"1994",NA,"68:205-206 (1994)",NA,NA
"2714","MAKA93304","01","1993",2,"AAJ","Hawley, Elizabeth",NA,NA,"1994",NA,"68:205-206 (1994)",NA,NA
"2715","MAKA93303","01","1993",2,"AAJ","Hawley, Elizabeth",NA,NA,"1994",NA,"68:205-206 (1994)",NA,NA
"2716","MAKA92302","02","1992",2,"AAJ","Beghin, Annie",NA,NA,"1994",NA,"68:206 (1994)",NA,NA
"2717","MAK293301","01","1993",2,"AAJ","Hawley, Elizabeth",NA,NA,"1994",NA,"68:206 (1994)",NA,NA
"2718","MAK293302","01","1993",2,"AAJ","Hawley, Elizabeth",NA,NA,"1994",NA,"68:206 (1994)",NA,NA
"2719","BARU93302","01","1993",2,"AAJ","Hawley, Elizabeth",NA,NA,"1994",NA,"68:206-207 (1994)",NA,NA
"2720","BARU93304","01","1993",2,"AAJ","Hawley, Elizabeth",NA,NA,"1994",NA,"68:206-207 (1994)",NA,NA
"2721","BARU93301","01","1993",2,"AAJ","Hawley, Elizabeth",NA,NA,"1994",NA,"68:206-207 (1994)",NA,NA
"2722","BARU93303","01","1993",2,"AAJ","Hawley, Elizabeth",NA,NA,"1994",NA,"68:206-207 (1994)",NA,NA
"2723","BARU93305","01","1993",2,"AAJ","Hawley, Elizabeth",NA,NA,"1994",NA,"68:206-207 (1994)",NA,NA
"2724","EVER93110","01","1993",2,"AAJ","Hawley, Elizabeth",NA,NA,"1994",NA,"68:207-211 (1994)",NA,NA
"2725","EVER93111","01","1993",2,"AAJ","Hawley, Elizabeth",NA,NA,"1994",NA,"68:207-211 (1994)",NA,NA
"2726","EVER93104","01","1993",2,"AAJ","Hawley, Elizabeth",NA,NA,"1994",NA,"68:207-211 (1994)",NA,NA
"2727","EVER93105","01","1993",2,"AAJ","Hawley, Elizabeth",NA,NA,"1994",NA,"68:207-211 (1994)",NA,NA
"2728","EVER93108","01","1993",2,"AAJ","Hawley, Elizabeth",NA,NA,"1994",NA,"68:207-211 (1994)",NA,NA
"2729","EVER93115","01","1993",2,"AAJ","Hawley, Elizabeth",NA,NA,"1994",NA,"68:207-211 (1994)",NA,NA
"2730","EVER93109","01","1993",2,"AAJ","Hawley, Elizabeth",NA,NA,"1994",NA,"68:207-211 (1994)",NA,NA
"2731","EVER93107","01","1993",2,"AAJ","Hawley, Elizabeth",NA,NA,"1994",NA,"68:207-211 (1994)",NA,NA
"2732","EVER93112","01","1993",2,"AAJ","Hawley, Elizabeth",NA,NA,"1994",NA,"68:207-211 (1994)",NA,NA
"2733","EVER93116","01","1993",2,"AAJ","Hawley, Elizabeth",NA,NA,"1994",NA,"68:207-211 (1994)",NA,NA
"2734","EVER93117","01","1993",2,"AAJ","Hawley, Elizabeth",NA,NA,"1994",NA,"68:207-211 (1994)",NA,NA
"2735","EVER93114","01","1993",2,"AAJ","Hawley, Elizabeth",NA,NA,"1994",NA,"68:207-211 (1994)",NA,NA
"2736","EVER93103","01","1993",2,"AAJ","Hawley, Elizabeth",NA,NA,"1994",NA,"68:207-211 (1994)",NA,NA
"2737","EVER93101","01","1993",2,"AAJ","Hawley, Elizabeth",NA,NA,"1994",NA,"68:207-211 (1994)",NA,NA
"2738","EVER93106","01","1993",2,"AAJ","Hawley, Elizabeth",NA,NA,"1994",NA,"68:207-211 (1994)",NA,NA
"2739","EVER93111","02","1993",2,"AAJ","Hawley, Elizabeth",NA,NA,"1994",NA,"68:211-213 (1994)",NA,NA
"2740","EVER93305","01","1993",2,"AAJ","Pfisterer, Gary",NA,NA,"1994",NA,"68:213 (1994)",NA,NA
"2741","EVER93306","01","1993",2,"AAJ","Hawley, Elizabeth",NA,NA,"1994",NA,"68:213 (1994)",NA,NA
"2742","EVER93303","01","1993",2,"AAJ","Hawley, Elizabeth",NA,NA,"1994",NA,"68:213 (1994)",NA,NA
"2743","EVER93305","02","1993",2,"AAJ","Hawley, Elizabeth",NA,NA,"1994",NA,"68:213-214 (1994)",NA,NA
"2744","EVER93401","01","1993",2,"AAJ","Hawley, Elizabeth",NA,NA,"1994",NA,"68:214-215 (1994)",NA,NA
"2745","AMAD92405","03","1992",2,"AAJ",NA,NA,NA,"1994",NA,"68:215 (1994)",NA,NA
"2746","AMAD93101","01","1993",2,"AAJ","Hawley, Elizabeth",NA,NA,"1994",NA,"68:215 (1994)",NA,NA
"2747","AMAD93102","01","1993",2,"AAJ","Hawley, Elizabeth",NA,NA,"1994",NA,"68:215 (1994)",NA,NA
"2748","AMAD93301","01","1993",2,"AAJ","Hawley, Elizabeth",NA,NA,"1994",NA,"68:216 (1994)",NA,NA
"2749","AMAD93302","01","1993",2,"AAJ","Hawley, Elizabeth",NA,NA,"1994",NA,"68:216 (1994)",NA,NA
"2750","AMAD93303","01","1993",2,"AAJ","Hawley, Elizabeth",NA,NA,"1994",NA,"68:216 (1994)",NA,NA
"2751","AMAD93304","01","1993",2,"AAJ","Hawley, Elizabeth",NA,NA,"1994",NA,"68:216 (1994)",NA,NA
"2752","AMAD93305","01","1993",2,"AAJ","Hawley, Elizabeth",NA,NA,"1994",NA,"68:216 (1994)",NA,NA
"2753","AMAD93306","01","1993",2,"AAJ","Hawley, Elizabeth",NA,NA,"1994",NA,"68:216 (1994)",NA,NA
"2754","AMAD93307","01","1993",2,"AAJ","Hawley, Elizabeth",NA,NA,"1994",NA,"68:216 (1994)",NA,NA
"2755","AMAD93308","01","1993",2,"AAJ","Hawley, Elizabeth",NA,NA,"1994",NA,"68:216 (1994)",NA,NA
"2756","AMAD93309","01","1993",2,"AAJ","Hawley, Elizabeth",NA,NA,"1994",NA,"68:216 (1994)",NA,NA
"2757","AMAD93310","01","1993",2,"AAJ","Hawley, Elizabeth",NA,NA,"1994",NA,"68:216 (1994)",NA,NA
"2758","AMAD93401","01","1993",2,"AAJ","Hawley, Elizabeth",NA,NA,"1994",NA,"68:216-217 (1994)",NA,NA
"2759","AMAD93403","01","1993",2,"AAJ","Hawley, Elizabeth",NA,NA,"1994",NA,"68:216-217 (1994)",NA,NA
"2760","AMAD93404","01","1993",2,"AAJ","Hawley, Elizabeth",NA,NA,"1994",NA,"68:216-217 (1994)",NA,NA
"2761","AMAD93402","01","1993",2,"AAJ","Hawley, Elizabeth",NA,NA,"1994",NA,"68:216-217 (1994)",NA,NA
"2762","KTEG93301","01","1993",2,"AAJ","Elsner, Dieter",NA,NA,"1994",NA,"68:217 (1994)",NA,NA
"2763","PUMO93101","01","1993",2,"AAJ","Viesturs, Ed",NA,NA,"1994",NA,"68:217 (1994)",NA,NA
"2764","PUMO93301","01","1993",2,"AAJ","Hawley, Elizabeth",NA,NA,"1994",NA,"68:217-218 (1994)",NA,NA
"2765","PUMO93303","01","1993",2,"AAJ","Hawley, Elizabeth",NA,NA,"1994",NA,"68:217-218 (1994)",NA,NA
"2766","PUMO93302","01","1993",2,"AAJ","Hawley, Elizabeth",NA,NA,"1994",NA,"68:217-218 (1994)",NA,NA
"2767","CHOL93301","01","1993",2,"AAJ","Climaco, John M.",NA,NA,"1994",NA,"68:218-220 (1994)",NA,NA
"2768","CHOL93401","01","1993",2,"AAJ","Hawley, Elizabeth",NA,NA,"1994",NA,"68:221-222 (1994)",NA,NA
"2769","CHOY93102","01","1993",2,"AAJ","Hawley, Elizabeth",NA,NA,"1994",NA,"68:220 (1994)",NA,NA
"2770","CHOY93101","01","1993",2,"AAJ","Hawley, Elizabeth",NA,NA,"1994",NA,"68:220 (1994)",NA,NA
"2771","CHOY93104","01","1993",2,"AAJ","Hawley, Elizabeth",NA,NA,"1994",NA,"68:220 (1994)",NA,NA
"2772","CHOY93301","01","1993",2,"AAJ","Hawley, Elizabeth",NA,NA,"1994",NA,"68:220-221 (1994)",NA,NA
"2773","CHOY93302","01","1993",2,"AAJ","Hawley, Elizabeth",NA,NA,"1994",NA,"68:220-221 (1994)",NA,NA
"2774","CHOY93309","01","1993",2,"AAJ","Hawley, Elizabeth",NA,NA,"1994",NA,"68:220-221 (1994)",NA,NA
"2775","CHOY93311","01","1993",2,"AAJ","Hawley, Elizabeth",NA,NA,"1994",NA,"68:220-221 (1994)",NA,NA
"2776","CHOY93312","01","1993",2,"AAJ","Hawley, Elizabeth",NA,NA,"1994",NA,"68:220-221 (1994)",NA,NA
"2777","CHOY93315","01","1993",2,"AAJ","Hawley, Elizabeth",NA,NA,"1994",NA,"68:220-221 (1994)",NA,NA
"2778","CHOY93303","01","1993",2,"AAJ","Hawley, Elizabeth",NA,NA,"1994",NA,"68:220-221 (1994)",NA,NA
"2779","CHOY93401","01","1993",2,"AAJ","Hawley, Elizabeth",NA,NA,"1994",NA,"68:221-222 (1994)",NA,NA
"2780","GURK93401","01","1993",2,"AAJ","Hawley, Elizabeth",NA,NA,"1994",NA,"68:222 (1994)",NA,NA
"2781","GANC93101","01","1993",2,"AAJ","Hawley, Elizabeth",NA,NA,"1994",NA,"68:222 (1994)",NA,NA
"2782","GANC93102","01","1993",2,"AAJ","Yamamoto, Daizo",NA,NA,"1994",NA,"68:222-223 (1994)",NA,NA
"2783","LANG93401","01","1993",2,"AAJ","Hawley, Elizabeth",NA,NA,"1994",NA,"68:223 (1994)",NA,NA
"2784","MANN93301","01","1993",2,"AAJ","Hawley, Elizabeth",NA,NA,"1994",NA,"68:223 (1994)",NA,NA
"2785","MANA93101","01","1993",2,"AAJ","Leuprecht, Michael",NA,NA,"1994",NA,"68:223-224 (1994)",NA,NA
"2786","MANA93301","01","1993",2,"AAJ","Hawley, Elizabeth",NA,NA,"1994",NA,"68:224 (1994)",NA,NA
"2787","MANA93302","01","1993",2,"AAJ","Hawley, Elizabeth",NA,NA,"1994",NA,"68:224 (1994)",NA,NA
"2788","MANA93303","01","1993",2,"AAJ","Hawley, Elizabeth",NA,NA,"1994",NA,"68:224 (1994)",NA,NA
"2789","MANA93304","01","1993",2,"AAJ","Hawley, Elizabeth",NA,NA,"1994",NA,"68:224 (1994)",NA,NA
"2790","KGUR93101","01","1993",2,"AAJ","Hawley, Elizabeth",NA,NA,"1994",NA,"68:224 (1994)",NA,NA
"2791","ANN493301","01","1993",2,"AAJ","Hawley, Elizabeth",NA,NA,"1994",NA,"68:224 (1994)",NA,NA
"2792","ANN193101","01","1993",2,"AAJ","Hawley, Elizabeth",NA,NA,"1994",NA,"68:224-225 (1994)",NA,NA
"2793","DHA193103","01","1993",2,"AAJ","Hawley, Elizabeth",NA,NA,"1994",NA,"68:224-225 (1994)",NA,NA
"2794","ANN193301","01","1993",2,"AAJ","Savenc, Franci",NA,NA,"1994",NA,"68:225 (1994)",NA,NA
"2795","ANN193302","01","1993",2,"AAJ","Hawley, Elizabeth",NA,NA,"1994",NA,"68:225 (1994)",NA,NA
"2796","ANN193303","01","1993",2,"AAJ","Hawley, Elizabeth",NA,NA,"1994",NA,"68:225 (1994)",NA,NA
"2797","ROCN93301","01","1993",2,"AAJ","Hawley, Elizabeth",NA,NA,"1994",NA,"68:226 (1994)",NA,NA
"2798","TILI93301","01","1993",2,"AAJ","Hawley, Elizabeth",NA,NA,"1994",NA,"68:226 (1994)",NA,NA
"2799","DHA193102","01","1993",2,"AAJ","Hawley, Elizabeth",NA,NA,"1994",NA,"68:226 (1994)",NA,NA
"2800","DHA193301","01","1993",2,"AAJ","Hawley, Elizabeth",NA,NA,"1994",NA,"68:226 (1994)",NA,NA
"2801","DHA193302","01","1993",2,"AAJ","Hawley, Elizabeth",NA,NA,"1994",NA,"68:226 (1994)",NA,NA
"2802","DHA193303","01","1993",2,"AAJ","Hawley, Elizabeth",NA,NA,"1994",NA,"68:226 (1994)",NA,NA
"2803","DHA193304","01","1993",2,"AAJ","Hawley, Elizabeth",NA,NA,"1994",NA,"68:226 (1994)",NA,NA
"2804","DHA193305","01","1993",2,"AAJ","Hawley, Elizabeth",NA,NA,"1994",NA,"68:226 (1994)",NA,NA
"2805","DHA193306","01","1993",2,"AAJ","Hawley, Elizabeth",NA,NA,"1994",NA,"68:226 (1994)",NA,NA
"2806","DHA193306","02","1993",2,"AAJ","Nyka, Jozef",NA,NA,"1994",NA,"68:226-227 (1994)",NA,NA
"2807","CHUR93301","01","1993",2,"AAJ","Hawley, Elizabeth",NA,NA,"1994",NA,"68:227 (1994)",NA,NA
"2808","TRIP93301","01","1993",2,"AAJ","Bigey, Alain",NA,NA,"1994",NA,"68:227 (1994)",NA,NA
"2809","KJRN93301","01","1993",2,"AAJ","Kroell, Franz",NA,NA,"1994",NA,"68:227 (1994)",NA,NA
"2810","EVER93119","01","1993",2,"AAJ","Hawley, Elizabeth",NA,NA,"1994",NA,"68:272 (1994)",NA,NA
"2811","EVER93102","01","1993",2,"AAJ","Hawley, Elizabeth",NA,NA,"1994",NA,"68:272-273 (1994)",NA,NA
"2812","EVER93113","02","1993",2,"AAJ","Hawley, Elizabeth",NA,NA,"1994",NA,"68:272-273 (1994)",NA,NA
"2813","EVER93118","01","1993",2,"AAJ","Hawley, Elizabeth",NA,NA,"1994",NA,"68:272-273 (1994)",NA,NA
"2814","EVER93201","01","1993",2,"AAJ","Wickwire, James",NA,NA,"1994",NA,"68:273 (1994)",NA,NA
"2815","EVER93202","01","1993",2,"AAJ","Wickwire, James",NA,NA,"1994",NA,"68:273 (1994)",NA,NA
"2816","EVER93304","01","1993",2,"AAJ","Viesturs, Ed",NA,NA,"1994",NA,"68:273-274 (1994)",NA,NA
"2817","EVER93302","01","1993",2,"AAJ","Hawley, Elizabeth",NA,NA,"1994",NA,"68:274 (1994)",NA,NA
"2818","EVER93301","01","1993",2,"AAJ","Hawley, Elizabeth",NA,NA,"1994",NA,"68:274 (1994)",NA,NA
"2819","EVER93309","01","1993",2,"AAJ","Hawley, Elizabeth",NA,NA,"1994",NA,"68:274 (1994)",NA,NA
"2820","EVER93308","01","1993",2,"AAJ","Hawley, Elizabeth",NA,NA,"1994",NA,"68:274 (1994)",NA,NA
"2821","EVER93307","01","1993",2,"AAJ","Hawley, Elizabeth",NA,NA,"1994",NA,"68:274-275 (1994)",NA,NA
"2822","EVER64101","01","1964",2,"AAJ","Hawley, Elizabeth",NA,NA,"1994",NA,"68:275 (1994)",NA,NA
"2823","EVER66101","03","1966",2,"AAJ","Hawley, Elizabeth",NA,NA,"1994",NA,"68:275 (1994)",NA,NA
"2824","EVER78101","01","1978",2,"AAJ","Hawley, Elizabeth",NA,NA,"1994",NA,"68:275 (1994)",NA,NA
"2825","EVER75102","03","1975",2,"AAJ","Hawley, Elizabeth",NA,NA,"1994",NA,"68:275 (1994)",NA,NA
"2826","EVER79302","02","1979",2,"AAJ","Hawley, Elizabeth",NA,NA,"1994",NA,"68:275 (1994)",NA,NA
"2827","CHOY93103","01","1993",2,"AAJ","Hawley, Elizabeth",NA,NA,"1994",NA,"68:277 (1994)",NA,NA
"2828","CHOY93105","01","1993",2,"AAJ","Hawley, Elizabeth",NA,NA,"1994",NA,"68:277 (1994)",NA,NA
"2829","CHOY93106","01","1993",2,"AAJ","Hawley, Elizabeth",NA,NA,"1994",NA,"68:277 (1994)",NA,NA
"2830","CHOY93108","01","1993",2,"AAJ","Hawley, Elizabeth",NA,NA,"1994",NA,"68:277 (1994)",NA,NA
"2831","CHOY93109","01","1993",2,"AAJ","Hawley, Elizabeth",NA,NA,"1994",NA,"68:277 (1994)",NA,NA
"2832","CHOY93107","01","1993",2,"AAJ","Hawley, Elizabeth",NA,NA,"1994",NA,"68:277 (1994)",NA,NA
"2833","CHOY93110","01","1993",2,"AAJ","Hawley, Elizabeth",NA,NA,"1994",NA,"68:277 (1994)",NA,NA
"2834","CHOY93307","01","1993",2,"AAJ","Wielicki, Krzysztof",NA,NA,"1994",NA,"68:277-278 (1994)",NA,NA
"2835","CHOY93303","02","1993",2,"AAJ","Hawley, Elizabeth",NA,NA,"1994",NA,"68:278 (1994)",NA,NA
"2836","CHOY93310","01","1993",2,"AAJ","Hawley, Elizabeth",NA,NA,"1994",NA,"68:278 (1994)",NA,NA
"2837","CHOY93308","01","1993",2,"AAJ","Hawley, Elizabeth",NA,NA,"1994",NA,"68:278 (1994)",NA,NA
"2838","CHOY93314","01","1993",2,"AAJ","Hawley, Elizabeth",NA,NA,"1994",NA,"68:278 (1994)",NA,NA
"2839","CHOY93304","01","1993",2,"AAJ","Hawley, Elizabeth",NA,NA,"1994",NA,"68:278 (1994)",NA,NA
"2840","CHOY93306","01","1993",2,"AAJ","Hawley, Elizabeth",NA,NA,"1994",NA,"68:278 (1994)",NA,NA
"2841","CHOY93305","01","1993",2,"AAJ","Hawley, Elizabeth",NA,NA,"1994",NA,"68:278 (1994)",NA,NA
"2842","CHOY93313","01","1993",2,"AAJ","Hawley, Elizabeth",NA,NA,"1994",NA,"68:278 (1994)",NA,NA
"2843","CHOY93305","02","1993",2,"AAJ","Brown, Keith",NA,NA,"1994",NA,"68:278-279 (1994)",NA,NA
"2844","EVER93401","02","1993",2,"HJ","Ogata, Yoshio","The Ascent of Sagarmatha Southwest Face in Winter",NA,"1995",NA,"51:13-32 (1995)",NA,NA
"2845","DHA194305","01","1994",2,"HJ","Henke, Rich","The Mountain of Storms",NA,"1995",NA,"51:33-39 (1995)",NA,NA
"2846","DHA194101","01","1994",2,"HJ","Vos, Bart","Lonely on the Way to the Top",NA,"1995",NA,"51:40-51 (1995)",NA,NA
"2847","MAKA93304","02","1993",2,"HJ","Novak, Jiri","Makalu I",NA,"1995",NA,"51:189-191 (1995)",NA,NA
"2848","EVER94103","01","1994",2,"HJ","Simonson, Eric","1994 American Everest Expedition",NA,"1995",NA,"51:191-195 (1995)",NA,NA
"2849","TRIP93301","02","1993",2,"HJ","Bigey, Alain","Tripura Hiunchuli II",NA,"1995",NA,"51:195-196 (1995)",NA,NA
"2850","EVER93401","03","1993",2,"JAC","Yagihara, Kuniaki","Challenged to Mt. Sagarmatha South-West Face in Winter",NA,"1994","English","89:A21-30 (1994)",NA,"206"
"2851","DHA193101","02","1993",2,"AJ","Allen, Rick","Dhaulagiri on Cabbage Soup",NA,"1994",NA,"99:43-47 (1994)",NA,NA
"2852","SAIP92101","03","1992",2,"AJ","Evans, Chuck","The Other Side of Nepal",NA,"1994",NA,"99:81-86 (1994)",NA,NA
"2853","MAKA95101","01","1995",2,"JAC","Shigehiro, Tsuneo","A Passage to Mt. Makalu by East Ridge",NA,"1995","English","90:A23-25 (1995)",NA,"207"
"2854","EVER95102","01","1995",2,"JAC","Kanzaki, Tadeo","The Northeast Ridge of Mt. Everest",NA,"1995","English","90:A25-28 (1995)",NA,"209"
"2855","EVER94107","01","1994",2,"JAC","Yuasa, Michio","The Ascent of South Pillar",NA,"1995","English","90:A29-31 (1995)",NA,"211"
"2856","DHA194302","01","1994",2,"JAC","Watanabe, Tamae","The Ascent of Mt. Dhaulagiri I by Members 50 Years Old and Over",NA,"1995","Japanese","90:61-68 (1995)",NA,"213"
